month,location_id,product_id,waste_units,waste_cost,waste_reason,recorded_by
2025-10,LOC005,P012,23,24.38,Spoilage,Kitchen Lead
2025-10,LOC005,P013,24,27.84,Spoilage,Inventory Coordinator
2025-10,LOC005,P014,29,19.14,Overproduction,Shift Manager
2025-10,LOC005,P015,20,45.0,Spoilage,Operations Supervisor
2025-10,LOC005,P016,28,42.84,Spoilage,Operations Supervisor
2025-10,LOC005,P017,26,34.32,Spoilage,Operations Supervisor
2025-10,LOC005,P018,23,33.81,Expired Inventory,Kitchen Lead
2025-10,LOC005,P019,21,46.83,Prep Loss,Shift Manager
2025-10,LOC005,P020,25,17.75,Expired Inventory,Operations Supervisor
2025-10,LOC005,P021,8,10.96,Overproduction,Inventory Coordinator
2025-10,LOC005,P022,6,11.4,Spoilage,Kitchen Lead
2025-10,LOC005,P023,6,11.46,Spoilage,Operations Supervisor
2025-10,LOC005,P024,7,8.12,Expired Inventory,Inventory Coordinator
2025-10,LOC005,P025,15,2.7,Overproduction,Shift Manager
2025-10,LOC005,P026,16,0.8,Expired Inventory,Kitchen Lead
2025-10,LOC005,P027,14,0.42,Prep Loss,Kitchen Lead
2025-10,LOC005,P028,14,1.26,Overproduction,Shift Manager
2025-10,LOC006,P001,27,274.86,Overproduction,Inventory Coordinator
2025-10,LOC006,P002,21,307.44,Spoilage,Kitchen Lead
2025-10,LOC006,P003,18,270.36,Expired Inventory,Shift Manager
2025-10,LOC006,P004,23,204.7,Overproduction,Inventory Coordinator
2025-10,LOC006,P005,18,66.06,Damaged Handling,Inventory Coordinator
2025-10,LOC006,P006,22,68.86,Prep Loss,Inventory Coordinator
2025-10,LOC006,P007,20,54.6,Spoilage,Shift Manager
2025-10,LOC006,P008,18,78.48,Spoilage,Operations Supervisor
2025-10,LOC006,P009,20,67.0,Overproduction,Kitchen Lead
2025-10,LOC006,P010,19,56.24,Damaged Handling,Inventory Coordinator
2025-10,LOC006,P011,28,24.08,Spoilage,Operations Supervisor
2025-10,LOC006,P012,21,22.26,Expired Inventory,Kitchen Lead
2025-10,LOC006,P013,26,30.16,Prep Loss,Shift Manager
2025-10,LOC006,P014,30,19.8,Damaged Handling,Kitchen Lead
2025-10,LOC006,P015,18,40.5,Expired Inventory,Shift Manager
2025-10,LOC006,P016,29,44.37,Overproduction,Operations Supervisor
2025-10,LOC006,P017,25,33.0,Overproduction,Kitchen Lead
2025-10,LOC006,P018,24,35.28,Spoilage,Operations Supervisor
2025-10,LOC006,P019,20,44.6,Prep Loss,Operations Supervisor
2025-10,LOC006,P020,27,19.17,Spoilage,Shift Manager
2025-10,LOC006,P021,7,9.59,Expired Inventory,Operations Supervisor
2025-10,LOC006,P022,7,13.3,Spoilage,Kitchen Lead
2025-10,LOC006,P023,6,11.46,Expired Inventory,Inventory Coordinator
2025-10,LOC006,P024,8,9.28,Spoilage,Shift Manager
2025-10,LOC006,P025,17,3.06,Spoilage,Shift Manager
2025-10,LOC006,P026,15,0.75,Damaged Handling,Operations Supervisor
2025-10,LOC006,P027,17,0.51,Overproduction,Kitchen Lead
2025-10,LOC006,P028,15,1.35,Damaged Handling,Inventory Coordinator
2025-10,LOC007,P001,28,285.04,Spoilage,Inventory Coordinator
2025-10,LOC007,P002,22,322.08,Overproduction,Shift Manager
2025-10,LOC007,P003,19,285.38,Overproduction,Operations Supervisor
2025-10,LOC007,P004,21,186.9,Overproduction,Shift Manager
2025-10,LOC007,P005,17,62.39,Damaged Handling,Shift Manager
2025-10,LOC007,P006,26,81.38,Spoilage,Inventory Coordinator
2025-10,LOC007,P007,26,70.98,Spoilage,Shift Manager
2025-10,LOC007,P008,18,78.48,Overproduction,Inventory Coordinator
2025-10,LOC007,P009,21,70.35,Expired Inventory,Inventory Coordinator
2025-10,LOC007,P010,21,62.16,Expired Inventory,Kitchen Lead
2025-10,LOC007,P011,27,23.22,Overproduction,Operations Supervisor
2025-10,LOC007,P012,25,26.5,Prep Loss,Kitchen Lead
2025-10,LOC007,P013,24,27.84,Expired Inventory,Operations Supervisor
2025-10,LOC007,P014,30,19.8,Overproduction,Shift Manager
2025-10,LOC007,P015,22,49.5,Expired Inventory,Inventory Coordinator
2025-10,LOC007,P016,31,47.43,Expired Inventory,Shift Manager
2025-10,LOC007,P017,28,36.96,Expired Inventory,Inventory Coordinator
2025-10,LOC007,P018,25,36.75,Spoilage,Kitchen Lead
2025-10,LOC007,P019,22,49.06,Prep Loss,Inventory Coordinator
2025-10,LOC007,P020,30,21.3,Prep Loss,Kitchen Lead
2025-10,LOC007,P021,8,10.96,Spoilage,Inventory Coordinator
2025-10,LOC007,P022,7,13.3,Prep Loss,Operations Supervisor
2025-10,LOC007,P023,7,13.37,Overproduction,Kitchen Lead
2025-10,LOC007,P024,9,10.44,Expired Inventory,Inventory Coordinator
2025-10,LOC007,P025,17,3.06,Spoilage,Shift Manager
2025-10,LOC007,P026,18,0.9,Spoilage,Shift Manager
2025-10,LOC007,P027,17,0.51,Damaged Handling,Kitchen Lead
2025-10,LOC007,P028,16,1.44,Overproduction,Kitchen Lead
2025-10,LOC008,P001,25,254.5,Overproduction,Kitchen Lead
2025-10,LOC008,P002,19,278.16,Expired Inventory,Kitchen Lead
2025-10,LOC008,P003,18,270.36,Spoilage,Kitchen Lead
2025-10,LOC008,P004,20,178.0,Spoilage,Operations Supervisor
2025-10,LOC008,P005,17,62.39,Spoilage,Operations Supervisor
2025-10,LOC008,P006,25,78.25,Expired Inventory,Shift Manager
2025-10,LOC008,P007,21,57.33,Overproduction,Shift Manager
2025-10,LOC008,P008,17,74.12,Overproduction,Kitchen Lead
2025-10,LOC008,P009,22,73.7,Expired Inventory,Kitchen Lead
2025-10,LOC008,P010,19,56.24,Spoilage,Operations Supervisor
2025-10,LOC008,P011,25,21.5,Damaged Handling,Shift Manager
2025-10,LOC008,P012,25,26.5,Spoilage,Shift Manager
2025-10,LOC008,P013,23,26.68,Overproduction,Inventory Coordinator
2025-10,LOC008,P014,28,18.48,Spoilage,Operations Supervisor
2025-10,LOC008,P015,20,45.0,Damaged Handling,Operations Supervisor
2025-10,LOC008,P016,29,44.37,Spoilage,Shift Manager
2025-10,LOC008,P017,23,30.36,Prep Loss,Shift Manager
2025-10,LOC008,P018,26,38.22,Prep Loss,Kitchen Lead
2025-10,LOC008,P019,22,49.06,Expired Inventory,Inventory Coordinator
2025-10,LOC008,P020,30,21.3,Overproduction,Inventory Coordinator
2025-10,LOC008,P021,7,9.59,Overproduction,Operations Supervisor
2025-10,LOC008,P022,6,11.4,Expired Inventory,Inventory Coordinator
2025-10,LOC008,P023,6,11.46,Spoilage,Inventory Coordinator
2025-10,LOC008,P024,8,9.28,Spoilage,Inventory Coordinator
2025-10,LOC008,P025,16,2.88,Expired Inventory,Operations Supervisor
2025-10,LOC008,P026,17,0.85,Damaged Handling,Shift Manager
2025-10,LOC008,P027,17,0.51,Expired Inventory,Inventory Coordinator
2025-10,LOC008,P028,16,1.44,Overproduction,Operations Supervisor
2025-11,LOC001,P001,33,348.81,Spoilage,Kitchen Lead
2025-11,LOC001,P002,23,350.29,Overproduction,Shift Manager
2025-11,LOC001,P003,23,358.8,Damaged Handling,Shift Manager
2025-11,LOC001,P004,25,231.0,Prep Loss,Shift Manager
2025-11,LOC001,P005,19,70.49,Prep Loss,Operations Supervisor
2025-11,LOC001,P006,27,86.4,Spoilage,Inventory Coordinator
2025-11,LOC001,P007,28,78.12,Spoilage,Inventory Coordinator
2025-11,LOC001,P008,23,102.58,Damaged Handling,Inventory Coordinator
2025-11,LOC001,P009,26,88.92,Overproduction,Kitchen Lead
2025-11,LOC001,P010,20,60.6,Spoilage,Kitchen Lead
2025-11,LOC001,P011,31,26.97,Spoilage,Operations Supervisor
2025-11,LOC001,P012,28,29.96,Overproduction,Inventory Coordinator
2025-11,LOC001,P013,27,31.86,Spoilage,Shift Manager
2025-11,LOC001,P014,31,20.77,Prep Loss,Operations Supervisor
2025-11,LOC001,P015,23,52.67,Overproduction,Kitchen Lead
2025-11,LOC001,P016,33,51.15,Overproduction,Inventory Coordinator
2025-11,LOC001,P017,30,39.9,Overproduction,Operations Supervisor
2025-11,LOC001,P018,28,41.72,Spoilage,Inventory Coordinator
2025-11,LOC001,P019,26,58.5,Spoilage,Kitchen Lead
2025-11,LOC001,P020,31,22.32,Prep Loss,Kitchen Lead
2025-11,LOC001,P021,9,12.42,Spoilage,Operations Supervisor
2025-11,LOC001,P022,9,17.28,Spoilage,Kitchen Lead
2025-11,LOC001,P023,8,15.52,Expired Inventory,Kitchen Lead
2025-11,LOC001,P024,10,11.7,Spoilage,Operations Supervisor
2025-11,LOC001,P025,20,3.6,Overproduction,Inventory Coordinator
2025-11,LOC001,P026,22,1.1,Damaged Handling,Shift Manager
2025-11,LOC001,P027,17,0.51,Prep Loss,Inventory Coordinator
2025-11,LOC001,P028,17,1.53,Spoilage,Operations Supervisor
2025-11,LOC002,P001,30,317.1,Spoilage,Operations Supervisor
2025-11,LOC002,P002,22,335.06,Prep Loss,Shift Manager
2025-11,LOC002,P003,22,343.2,Prep Loss,Inventory Coordinator
2025-11,LOC002,P004,23,212.52,Expired Inventory,Operations Supervisor
2025-11,LOC002,P005,18,66.78,Spoilage,Kitchen Lead
2025-11,LOC002,P006,27,86.4,Damaged Handling,Kitchen Lead
2025-11,LOC002,P007,28,78.12,Expired Inventory,Kitchen Lead
2025-11,LOC002,P008,21,93.66,Overproduction,Shift Manager
2025-11,LOC002,P009,24,82.08,Overproduction,Operations Supervisor
2025-11,LOC002,P010,21,63.63,Prep Loss,Operations Supervisor
2025-11,LOC002,P011,29,25.23,Spoilage,Operations Supervisor
2025-11,LOC002,P012,27,28.89,Spoilage,Kitchen Lead
2025-11,LOC002,P013,29,34.22,Prep Loss,Shift Manager
2025-11,LOC002,P014,34,22.78,Overproduction,Kitchen Lead
2025-11,LOC002,P015,22,50.38,Spoilage,Shift Manager
2025-11,LOC002,P016,36,55.8,Spoilage,Inventory Coordinator
2025-11,LOC002,P017,29,38.57,Expired Inventory,Shift Manager
2025-11,LOC002,P018,29,43.21,Overproduction,Shift Manager
2025-11,LOC002,P019,21,47.25,Prep Loss,Operations Supervisor
2025-11,LOC002,P020,31,22.32,Expired Inventory,Operations Supervisor
2025-11,LOC002,P021,10,13.8,Prep Loss,Shift Manager
2025-11,LOC002,P022,7,13.44,Spoilage,Kitchen Lead
2025-11,LOC002,P023,8,15.52,Damaged Handling,Kitchen Lead
2025-11,LOC002,P024,9,10.53,Expired Inventory,Shift Manager
2025-11,LOC002,P025,17,3.06,Overproduction,Shift Manager
2025-11,LOC002,P026,19,0.95,Expired Inventory,Operations Supervisor
2025-11,LOC002,P027,16,0.48,Overproduction,Kitchen Lead
2025-11,LOC002,P028,17,1.53,Spoilage,Kitchen Lead
2025-11,LOC003,P001,23,243.11,Prep Loss,Kitchen Lead
2025-11,LOC003,P002,22,335.06,Overproduction,Operations Supervisor
2025-11,LOC003,P003,20,312.0,Overproduction,Operations Supervisor
2025-11,LOC003,P004,23,212.52,Overproduction,Shift Manager
2025-11,LOC003,P005,19,70.49,Expired Inventory,Operations Supervisor
2025-11,LOC003,P006,23,73.6,Prep Loss,Operations Supervisor
2025-11,LOC003,P007,22,61.38,Overproduction,Operations Supervisor
2025-11,LOC003,P008,20,89.2,Spoilage,Operations Supervisor
2025-11,LOC003,P009,20,68.4,Expired Inventory,Operations Supervisor
2025-11,LOC003,P010,17,51.51,Overproduction,Operations Supervisor
2025-11,LOC003,P011,27,23.49,Spoilage,Kitchen Lead
2025-11,LOC003,P012,24,25.68,Spoilage,Inventory Coordinator
2025-11,LOC003,P013,22,25.96,Spoilage,Inventory Coordinator
2025-11,LOC003,P014,25,16.75,Prep Loss,Shift Manager
2025-11,LOC003,P015,18,41.22,Spoilage,Kitchen Lead
2025-11,LOC003,P016,32,49.6,Damaged Handling,Inventory Coordinator
2025-11,LOC003,P017,27,35.91,Prep Loss,Kitchen Lead
2025-11,LOC003,P018,25,37.25,Damaged Handling,Inventory Coordinator
2025-11,LOC003,P019,20,45.0,Spoilage,Operations Supervisor
2025-11,LOC003,P020,31,22.32,Overproduction,Shift Manager
2025-11,LOC003,P021,8,11.04,Spoilage,Operations Supervisor
2025-11,LOC003,P022,7,13.44,Spoilage,Kitchen Lead
2025-11,LOC003,P023,7,13.58,Overproduction,Kitchen Lead
2025-11,LOC003,P024,9,10.53,Expired Inventory,Shift Manager
2025-11,LOC003,P025,17,3.06,Damaged Handling,Inventory Coordinator
2025-11,LOC003,P026,18,0.9,Spoilage,Kitchen Lead
2025-11,LOC003,P027,16,0.48,Spoilage,Kitchen Lead
2025-11,LOC003,P028,15,1.35,Spoilage,Kitchen Lead
2025-11,LOC004,P001,27,285.39,Expired Inventory,Shift Manager
2025-11,LOC004,P002,21,319.83,Spoilage,Shift Manager
2025-11,LOC004,P003,20,312.0,Prep Loss,Kitchen Lead
2025-11,LOC004,P004,25,231.0,Overproduction,Operations Supervisor
2025-11,LOC004,P005,18,66.78,Prep Loss,Operations Supervisor
2025-11,LOC004,P006,27,86.4,Spoilage,Inventory Coordinator
2025-11,LOC004,P007,26,72.54,Spoilage,Kitchen Lead
2025-11,LOC004,P008,22,98.12,Overproduction,Kitchen Lead
2025-11,LOC004,P009,25,85.5,Expired Inventory,Inventory Coordinator
2025-11,LOC004,P010,19,57.57,Expired Inventory,Inventory Coordinator
2025-11,LOC004,P011,26,22.62,Overproduction,Shift Manager
2025-11,LOC004,P012,25,26.75,Overproduction,Operations Supervisor
2025-11,LOC004,P013,29,34.22,Damaged Handling,Operations Supervisor
2025-11,LOC004,P014,29,19.43,Expired Inventory,Inventory Coordinator
2025-11,LOC004,P015,20,45.8,Overproduction,Operations Supervisor
2025-11,LOC004,P016,36,55.8,Prep Loss,Shift Manager
2025-11,LOC004,P017,29,38.57,Prep Loss,Kitchen Lead
2025-11,LOC004,P018,28,41.72,Spoilage,Operations Supervisor
2025-11,LOC004,P019,21,47.25,Spoilage,Shift Manager
2025-11,LOC004,P020,30,21.6,Spoilage,Operations Supervisor
2025-11,LOC004,P021,10,13.8,Expired Inventory,Shift Manager
2025-11,LOC004,P022,8,15.36,Spoilage,Shift Manager
2025-11,LOC004,P023,7,13.58,Overproduction,Kitchen Lead
2025-11,LOC004,P024,9,10.53,Expired Inventory,Kitchen Lead
2025-11,LOC004,P025,20,3.6,Overproduction,Kitchen Lead
2025-11,LOC004,P026,17,0.85,Expired Inventory,Operations Supervisor
2025-11,LOC004,P027,17,0.51,Expired Inventory,Kitchen Lead
2025-11,LOC004,P028,17,1.53,Overproduction,Operations Supervisor
2025-11,LOC005,P001,23,243.11,Overproduction,Inventory Coordinator
2025-11,LOC005,P002,19,289.37,Expired Inventory,Shift Manager
2025-11,LOC005,P003,19,296.4,Spoilage,Operations Supervisor
2025-11,LOC005,P004,21,194.04,Overproduction,Operations Supervisor
2025-11,LOC005,P005,16,59.36,Prep Loss,Operations Supervisor
2025-11,LOC005,P006,25,80.0,Expired Inventory,Kitchen Lead
2025-11,LOC005,P007,20,55.8,Prep Loss,Kitchen Lead
2025-11,LOC005,P008,18,80.28,Overproduction,Kitchen Lead
2025-11,LOC005,P009,22,75.24,Overproduction,Inventory Coordinator
2025-11,LOC005,P010,16,48.48,Spoilage,Operations Supervisor
2025-11,LOC005,P011,26,22.62,Overproduction,Kitchen Lead
2025-11,LOC005,P012,21,22.47,Expired Inventory,Kitchen Lead
2025-11,LOC005,P013,26,30.68,Expired Inventory,Shift Manager
2025-11,LOC005,P014,24,16.08,Spoilage,Inventory Coordinator
2025-11,LOC005,P015,19,43.51,Overproduction,Kitchen Lead
2025-11,LOC005,P016,30,46.5,Overproduction,Inventory Coordinator
2025-11,LOC005,P017,26,34.58,Expired Inventory,Operations Supervisor
2025-11,LOC005,P018,23,34.27,Spoilage,Shift Manager
2025-11,LOC005,P019,18,40.5,Expired Inventory,Operations Supervisor
2025-11,LOC005,P020,29,20.88,Overproduction,Operations Supervisor
2025-11,LOC005,P021,8,11.04,Damaged Handling,Kitchen Lead
2025-11,LOC005,P022,6,11.52,Overproduction,Inventory Coordinator
2025-11,LOC005,P023,7,13.58,Overproduction,Operations Supervisor
2025-11,LOC005,P024,8,9.36,Expired Inventory,Operations Supervisor
2025-11,LOC005,P025,15,2.7,Expired Inventory,Inventory Coordinator
2025-11,LOC005,P026,17,0.85,Overproduction,Operations Supervisor
2025-11,LOC005,P027,15,0.45,Damaged Handling,Kitchen Lead
2025-11,LOC005,P028,13,1.17,Spoilage,Kitchen Lead
2025-11,LOC006,P001,27,285.39,Prep Loss,Kitchen Lead
2025-11,LOC006,P002,21,319.83,Prep Loss,Kitchen Lead
2025-11,LOC006,P003,18,280.8,Spoilage,Operations Supervisor
2025-11,LOC006,P004,22,203.28,Expired Inventory,Kitchen Lead
2025-11,LOC006,P005,15,55.65,Spoilage,Operations Supervisor
2025-11,LOC006,P006,22,70.4,Overproduction,Inventory Coordinator
2025-11,LOC006,P007,22,61.38,Expired Inventory,Inventory Coordinator
2025-11,LOC006,P008,16,71.36,Spoilage,Shift Manager
2025-11,LOC006,P009,21,71.82,Overproduction,Operations Supervisor
2025-11,LOC006,P010,18,54.54,Overproduction,Kitchen Lead
2025-11,LOC006,P011,24,20.88,Spoilage,Inventory Coordinator
2025-11,LOC006,P012,21,22.47,Overproduction,Kitchen Lead
2025-11,LOC006,P013,27,31.86,Overproduction,Shift Manager
2025-11,LOC006,P014,26,17.42,Expired Inventory,Shift Manager
2025-11,LOC006,P015,19,43.51,Expired Inventory,Operations Supervisor
2025-11,LOC006,P016,28,43.4,Damaged Handling,Shift Manager
2025-11,LOC006,P017,24,31.92,Spoilage,Inventory Coordinator
2025-11,LOC006,P018,23,34.27,Overproduction,Shift Manager
2025-11,LOC006,P019,19,42.75,Damaged Handling,Shift Manager
2025-11,LOC006,P020,27,19.44,Spoilage,Inventory Coordinator
2025-11,LOC006,P021,7,9.66,Overproduction,Shift Manager
2025-11,LOC006,P022,7,13.44,Damaged Handling,Operations Supervisor
2025-11,LOC006,P023,7,13.58,Expired Inventory,Shift Manager
2025-11,LOC006,P024,9,10.53,Spoilage,Operations Supervisor
2025-11,LOC006,P025,16,2.88,Prep Loss,Shift Manager
2025-11,LOC006,P026,16,0.8,Spoilage,Operations Supervisor
2025-11,LOC006,P027,14,0.42,Damaged Handling,Kitchen Lead
2025-11,LOC006,P028,15,1.35,Overproduction,Shift Manager
2025-11,LOC007,P001,29,306.53,Spoilage,Kitchen Lead
2025-11,LOC007,P002,22,335.06,Overproduction,Shift Manager
2025-11,LOC007,P003,19,296.4,Overproduction,Shift Manager
2025-11,LOC007,P004,21,194.04,Overproduction,Shift Manager
2025-11,LOC007,P005,19,70.49,Spoilage,Kitchen Lead
2025-11,LOC007,P006,24,76.8,Spoilage,Kitchen Lead
2025-11,LOC007,P007,26,72.54,Spoilage,Operations Supervisor
2025-11,LOC007,P008,21,93.66,Spoilage,Kitchen Lead
2025-11,LOC007,P009,21,71.82,Overproduction,Kitchen Lead
2025-11,LOC007,P010,20,60.6,Prep Loss,Inventory Coordinator
2025-11,LOC007,P011,26,22.62,Overproduction,Inventory Coordinator
2025-11,LOC007,P012,23,24.61,Overproduction,Operations Supervisor
2025-11,LOC007,P013,24,28.32,Spoilage,Kitchen Lead
2025-11,LOC007,P014,26,17.42,Spoilage,Kitchen Lead
2025-11,LOC007,P015,18,41.22,Overproduction,Inventory Coordinator
2025-11,LOC007,P016,28,43.4,Spoilage,Inventory Coordinator
2025-11,LOC007,P017,26,34.58,Overproduction,Kitchen Lead
2025-11,LOC007,P018,23,34.27,Overproduction,Kitchen Lead
2025-11,LOC007,P019,20,45.0,Expired Inventory,Shift Manager
2025-11,LOC007,P020,32,23.04,Overproduction,Shift Manager
2025-11,LOC007,P021,8,11.04,Damaged Handling,Shift Manager
2025-11,LOC007,P022,7,13.44,Overproduction,Inventory Coordinator
2025-11,LOC007,P023,6,11.64,Spoilage,Operations Supervisor
2025-11,LOC007,P024,10,11.7,Spoilage,Inventory Coordinator
2025-11,LOC007,P025,15,2.7,Overproduction,Operations Supervisor
2025-11,LOC007,P026,17,0.85,Damaged Handling,Operations Supervisor
2025-11,LOC007,P027,16,0.48,Overproduction,Shift Manager
2025-11,LOC007,P028,15,1.35,Overproduction,Shift Manager
2025-11,LOC008,P001,26,274.82,Expired Inventory,Kitchen Lead
2025-11,LOC008,P002,19,289.37,Spoilage,Shift Manager
2025-11,LOC008,P003,19,296.4,Overproduction,Operations Supervisor
2025-11,LOC008,P004,21,194.04,Spoilage,Kitchen Lead
2025-11,LOC008,P005,16,59.36,Expired Inventory,Kitchen Lead
2025-11,LOC008,P006,26,83.2,Overproduction,Kitchen Lead
2025-11,LOC008,P007,20,55.8,Overproduction,Shift Manager
2025-11,LOC008,P008,17,75.82,Spoilage,Operations Supervisor
2025-11,LOC008,P009,19,64.98,Damaged Handling,Operations Supervisor
2025-11,LOC008,P010,18,54.54,Expired Inventory,Operations Supervisor
2025-11,LOC008,P011,28,24.36,Prep Loss,Kitchen Lead
2025-11,LOC008,P012,22,23.54,Prep Loss,Shift Manager
2025-11,LOC008,P013,25,29.5,Prep Loss,Operations Supervisor
2025-11,LOC008,P014,28,18.76,Overproduction,Shift Manager
2025-11,LOC008,P015,17,38.93,Prep Loss,Operations Supervisor
2025-11,LOC008,P016,33,51.15,Overproduction,Shift Manager
2025-11,LOC008,P017,24,31.92,Spoilage,Shift Manager
2025-11,LOC008,P018,26,38.74,Expired Inventory,Operations Supervisor
2025-11,LOC008,P019,21,47.25,Expired Inventory,Operations Supervisor
2025-11,LOC008,P020,27,19.44,Spoilage,Inventory Coordinator
2025-11,LOC008,P021,9,12.42,Damaged Handling,Inventory Coordinator
2025-11,LOC008,P022,8,15.36,Spoilage,Kitchen Lead
2025-11,LOC008,P023,6,11.64,Overproduction,Operations Supervisor
2025-11,LOC008,P024,8,9.36,Prep Loss,Inventory Coordinator
2025-11,LOC008,P025,17,3.06,Expired Inventory,Operations Supervisor
2025-11,LOC008,P026,17,0.85,Expired Inventory,Kitchen Lead
2025-11,LOC008,P027,16,0.48,Spoilage,Inventory Coordinator
2025-11,LOC008,P028,14,1.26,Overproduction,Kitchen Lead
2025-12,LOC001,P001,32,351.36,Prep Loss,Inventory Coordinator
2025-12,LOC001,P002,28,443.52,Overproduction,Inventory Coordinator
2025-12,LOC001,P003,25,404.75,Overproduction,Operations Supervisor
2025-12,LOC001,P004,29,278.69,Damaged Handling,Shift Manager
2025-12,LOC001,P005,22,82.5,Overproduction,Operations Supervisor
2025-12,LOC001,P006,31,101.37,Damaged Handling,Inventory Coordinator
2025-12,LOC001,P007,26,74.1,Overproduction,Inventory Coordinator
2025-12,LOC001,P008,25,114.0,Damaged Handling,Shift Manager
2025-12,LOC001,P009,25,87.5,Spoilage,Operations Supervisor
2025-12,LOC001,P010,21,65.1,Damaged Handling,Kitchen Lead
2025-12,LOC001,P011,34,29.92,Expired Inventory,Inventory Coordinator
2025-12,LOC001,P012,26,28.08,Spoilage,Inventory Coordinator
2025-12,LOC001,P013,30,35.7,Overproduction,Shift Manager
2025-12,LOC001,P014,33,22.44,Overproduction,Inventory Coordinator
2025-12,LOC001,P015,25,58.25,Prep Loss,Kitchen Lead
2025-12,LOC001,P016,37,58.09,Expired Inventory,Inventory Coordinator
2025-12,LOC001,P017,30,40.5,Overproduction,Shift Manager
2025-12,LOC001,P018,30,45.3,Damaged Handling,Shift Manager
2025-12,LOC001,P019,25,56.75,Prep Loss,Operations Supervisor
2025-12,LOC001,P020,33,24.09,Damaged Handling,Shift Manager
2025-12,LOC001,P021,9,12.51,Expired Inventory,Inventory Coordinator
2025-12,LOC001,P022,9,17.46,Overproduction,Inventory Coordinator
2025-12,LOC001,P023,8,15.76,Spoilage,Shift Manager
2025-12,LOC001,P024,10,11.8,Overproduction,Shift Manager
2025-12,LOC001,P025,21,3.78,Expired Inventory,Kitchen Lead
2025-12,LOC001,P026,20,1.0,Overproduction,Operations Supervisor
2025-12,LOC001,P027,18,0.54,Overproduction,Inventory Coordinator
2025-12,LOC001,P028,19,1.71,Prep Loss,Kitchen Lead
2025-12,LOC002,P001,27,296.46,Expired Inventory,Operations Supervisor
2025-12,LOC002,P002,22,348.48,Expired Inventory,Operations Supervisor
2025-12,LOC002,P003,20,323.8,Expired Inventory,Shift Manager
2025-12,LOC002,P004,25,240.25,Prep Loss,Inventory Coordinator
2025-12,LOC002,P005,19,71.25,Overproduction,Shift Manager
2025-12,LOC002,P006,26,85.02,Prep Loss,Operations Supervisor
2025-12,LOC002,P007,28,79.8,Prep Loss,Kitchen Lead
2025-12,LOC002,P008,21,95.76,Spoilage,Kitchen Lead
2025-12,LOC002,P009,24,84.0,Expired Inventory,Operations Supervisor
2025-12,LOC002,P010,21,65.1,Prep Loss,Kitchen Lead
2025-12,LOC002,P011,32,28.16,Spoilage,Operations Supervisor
2025-12,LOC002,P012,26,28.08,Spoilage,Kitchen Lead
2025-12,LOC002,P013,30,35.7,Overproduction,Inventory Coordinator
2025-12,LOC002,P014,30,20.4,Damaged Handling,Inventory Coordinator
2025-12,LOC002,P015,24,55.92,Expired Inventory,Inventory Coordinator
2025-12,LOC002,P016,37,58.09,Expired Inventory,Inventory Coordinator
2025-12,LOC002,P017,27,36.45,Expired Inventory,Inventory Coordinator
2025-12,LOC002,P018,27,40.77,Overproduction,Inventory Coordinator
2025-12,LOC002,P019,25,56.75,Spoilage,Inventory Coordinator
2025-12,LOC002,P020,30,21.9,Prep Loss,Kitchen Lead
2025-12,LOC002,P021,9,12.51,Prep Loss,Inventory Coordinator
2025-12,LOC002,P022,9,17.46,Overproduction,Kitchen Lead
2025-12,LOC002,P023,8,15.76,Expired Inventory,Kitchen Lead
2025-12,LOC002,P024,9,10.62,Overproduction,Kitchen Lead
2025-12,LOC002,P025,17,3.06,Spoilage,Shift Manager
2025-12,LOC002,P026,20,1.0,Expired Inventory,Kitchen Lead
2025-12,LOC002,P027,17,0.51,Expired Inventory,Inventory Coordinator
2025-12,LOC002,P028,18,1.62,Spoilage,Shift Manager
2025-12,LOC003,P001,27,296.46,Prep Loss,Kitchen Lead
2025-12,LOC003,P002,22,348.48,Prep Loss,Shift Manager
2025-12,LOC003,P003,21,339.99,Spoilage,Operations Supervisor
2025-12,LOC003,P004,22,211.42,Overproduction,Shift Manager
2025-12,LOC003,P005,20,75.0,Spoilage,Operations Supervisor
2025-12,LOC003,P006,27,88.29,Spoilage,Shift Manager
2025-12,LOC003,P007,25,71.25,Prep Loss,Inventory Coordinator
2025-12,LOC003,P008,17,77.52,Prep Loss,Kitchen Lead
2025-12,LOC003,P009,23,80.5,Prep Loss,Inventory Coordinator
2025-12,LOC003,P010,17,52.7,Spoilage,Operations Supervisor
2025-12,LOC003,P011,26,22.88,Expired Inventory,Inventory Coordinator
2025-12,LOC003,P012,23,24.84,Overproduction,Kitchen Lead
2025-12,LOC003,P013,24,28.56,Damaged Handling,Inventory Coordinator
2025-12,LOC003,P014,26,17.68,Expired Inventory,Operations Supervisor
2025-12,LOC003,P015,18,41.94,Overproduction,Operations Supervisor
2025-12,LOC003,P016,33,51.81,Expired Inventory,Operations Supervisor
2025-12,LOC003,P017,26,35.1,Spoilage,Operations Supervisor
2025-12,LOC003,P018,24,36.24,Overproduction,Inventory Coordinator
2025-12,LOC003,P019,22,49.94,Expired Inventory,Shift Manager
2025-12,LOC003,P020,27,19.71,Overproduction,Shift Manager
2025-12,LOC003,P021,8,11.12,Spoilage,Operations Supervisor
2025-12,LOC003,P022,8,15.52,Overproduction,Shift Manager
2025-12,LOC003,P023,7,13.79,Spoilage,Operations Supervisor
2025-12,LOC003,P024,8,9.44,Prep Loss,Shift Manager
