month,location_id,product_id,cogs,labor_cost,packaging_cost,overhead_allocated,total_cost
2025-10,LOC002,P024,691.75,177.48,30.34,208.58,1108.15
2025-10,LOC002,P025,320.32,15.46,7.44,81.78,425.0
2025-10,LOC002,P026,90.63,6.3,3.03,33.33,133.3
2025-10,LOC002,P027,49.52,4.3,2.07,22.75,78.64
2025-10,LOC002,P028,147.17,9.94,4.78,52.55,214.43
2025-10,LOC003,P001,9590.14,1719.94,236.49,1182.46,12729.03
2025-10,LOC003,P002,11418.75,1808.47,248.66,1243.32,14719.2
2025-10,LOC003,P003,10580.24,1676.47,230.51,1152.57,13639.79
2025-10,LOC003,P004,7234.58,1390.32,191.17,955.85,9771.92
2025-10,LOC003,P005,2401.81,957.68,131.68,658.41,4149.58
2025-10,LOC003,P006,3143.18,806.04,124.01,682.03,4755.26
2025-10,LOC003,P007,2561.83,658.45,101.3,557.15,3878.73
2025-10,LOC003,P008,3342.22,690.4,106.22,584.19,4723.02
2025-10,LOC003,P009,2894.6,650.76,100.12,550.64,4196.11
2025-10,LOC003,P010,2193.27,444.16,68.33,375.82,3081.59
2025-10,LOC003,P011,1877.39,426.87,96.05,586.94,2987.25
2025-10,LOC003,P012,2023.02,434.78,97.82,597.82,3153.44
2025-10,LOC003,P013,2403.28,540.23,121.55,742.82,3807.88
2025-10,LOC003,P014,1545.43,426.97,96.07,587.09,2655.56
2025-10,LOC003,P015,3596.65,520.71,117.16,715.98,4950.5
2025-10,LOC003,P016,2854.85,748.8,142.27,823.67,4569.59
2025-10,LOC003,P017,2042.88,560.09,106.42,616.1,3325.49
2025-10,LOC003,P018,2191.53,574.75,109.2,632.22,3507.7
2025-10,LOC003,P019,2865.46,619.38,117.68,681.31,4283.84
2025-10,LOC003,P020,1255.91,353.6,67.18,388.96,2065.65
2025-10,LOC003,P021,680.82,178.06,31.66,217.63,1108.17
2025-10,LOC003,P022,836.29,188.89,33.58,230.87,1289.63
2025-10,LOC003,P023,786.45,162.21,28.84,198.26,1175.76
2025-10,LOC003,P024,623.12,153.42,27.27,187.51,991.33
2025-10,LOC003,P025,293.27,13.61,6.8,74.86,388.54
2025-10,LOC003,P026,83.53,5.59,2.79,30.73,122.65
2025-10,LOC003,P027,45.97,3.84,1.92,21.1,72.83
2025-10,LOC003,P028,134.92,8.76,4.38,48.2,196.27
2025-10,LOC004,P001,10396.55,1923.31,256.75,1283.77,13860.39
2025-10,LOC004,P002,12489.26,2036.97,271.93,1359.63,16157.78
2025-10,LOC004,P003,11568.7,1877.85,250.68,1253.42,14950.65
2025-10,LOC004,P004,7885.37,1558.19,208.01,1040.05,10691.62
2025-10,LOC004,P005,2598.6,1062.29,141.81,709.05,4511.75
2025-10,LOC004,P006,3410.2,897.67,134.08,737.45,5179.4
2025-10,LOC004,P007,2761.46,729.04,108.89,598.91,4198.3
2025-10,LOC004,P008,3544.13,754.32,112.67,619.68,5030.79
2025-10,LOC004,P009,3143.64,726.7,108.54,596.99,4575.87
2025-10,LOC004,P010,2384.46,497.16,74.26,408.42,3364.3
2025-10,LOC004,P011,2016.8,471.78,103.06,629.81,3221.45
2025-10,LOC004,P012,2201.12,488.12,106.63,651.61,3447.48
2025-10,LOC004,P013,2609.16,604.44,132.04,806.9,4152.54
2025-10,LOC004,P014,1705.52,484.62,105.86,646.94,2942.94
2025-10,LOC004,P015,3956.05,589.92,128.87,787.52,5462.36
2025-10,LOC004,P016,3075.71,829.1,152.94,885.45,4943.19
2025-10,LOC004,P017,2206.87,622.65,114.86,664.97,3609.34
2025-10,LOC004,P018,2408.95,649.89,119.88,694.06,3872.78
2025-10,LOC004,P019,3081.83,685.23,126.4,731.8,4625.27
2025-10,LOC004,P020,1352.52,392.57,72.42,419.25,2236.76
2025-10,LOC004,P021,744.04,199.84,34.49,237.14,1215.51
2025-10,LOC004,P022,892.49,207.9,35.88,246.69,1382.96
2025-10,LOC004,P023,851.99,180.76,31.2,214.5,1278.45
2025-10,LOC004,P024,668.42,169.74,29.3,201.42,1068.87
2025-10,LOC004,P025,311.16,14.87,7.22,79.42,412.67
2025-10,LOC004,P026,89.51,6.16,2.99,32.89,131.55
2025-10,LOC004,P027,49.38,4.25,2.06,22.67,78.35
2025-10,LOC004,P028,146.63,9.81,4.76,52.36,213.56
2025-10,LOC005,P001,9528.11,1715.34,235.86,1179.29,12658.6
2025-10,LOC005,P002,11365.23,1790.96,246.26,1231.29,14633.74
2025-10,LOC005,P003,10397.19,1643.54,225.99,1129.93,13396.64
2025-10,LOC005,P004,7093.58,1362.39,187.33,936.64,9579.94
2025-10,LOC005,P005,2348.13,937.42,128.9,644.48,4058.93
2025-10,LOC005,P006,3116.48,796.97,122.61,674.36,4710.42
2025-10,LOC005,P007,2491.97,640.82,98.59,542.23,3773.6
2025-10,LOC005,P008,3262.51,673.4,103.6,569.8,4609.31
2025-10,LOC005,P009,2825.2,634.7,97.65,537.05,4094.6
2025-10,LOC005,P010,2149.99,435.85,67.05,368.79,3021.68
2025-10,LOC005,P011,1852.97,420.77,94.67,578.56,2946.98
2025-10,LOC005,P012,1992.92,428.48,96.41,589.16,3106.98
2025-10,LOC005,P013,2314.07,519.9,116.98,714.86,3665.8
2025-10,LOC005,P014,1524.35,420.63,94.64,578.37,2617.99
2025-10,LOC005,P015,3591.33,519.93,116.98,714.9,4943.14
2025-10,LOC005,P016,2804.16,736.2,139.88,809.82,4490.07
2025-10,LOC005,P017,1989.77,543.55,103.27,597.9,3234.49
2025-10,LOC005,P018,2179.36,571.49,108.58,628.64,3488.08
2025-10,LOC005,P019,2852.27,615.89,117.02,677.48,4262.66
2025-10,LOC005,P020,1210.55,342.01,64.98,376.21,1993.75
2025-10,LOC005,P021,669.47,174.62,31.04,213.42,1088.55
2025-10,LOC005,P022,816.06,184.75,32.84,225.81,1259.46
2025-10,LOC005,P023,779.67,160.79,28.58,196.52,1165.56
2025-10,LOC005,P024,605.28,149.62,26.6,182.88,964.38
2025-10,LOC005,P025,279.64,12.98,6.49,71.39,370.5
2025-10,LOC005,P026,80.99,5.41,2.71,29.77,118.87
2025-10,LOC005,P027,45.29,3.79,1.89,20.82,71.8
2025-10,LOC005,P028,130.87,8.51,4.25,46.78,190.41
2025-10,LOC006,P001,7443.83,1370.85,179.52,951.44,9945.64
2025-10,LOC006,P002,8688.96,1412.37,184.95,980.25,11266.53
2025-10,LOC006,P003,7999.24,1303.35,170.68,904.59,10377.85
2025-10,LOC006,P004,5499.15,1080.69,141.52,750.05,7471.41
2025-10,LOC006,P005,1802.47,736.76,96.48,511.34,3147.05
2025-10,LOC006,P006,2361.2,625.07,91.59,533.95,3611.81
2025-10,LOC006,P007,1889.77,501.96,73.55,428.78,2894.06
2025-10,LOC006,P008,2513.31,536.03,78.54,457.88,3585.76
2025-10,LOC006,P009,2192.38,507.44,74.35,433.47,3207.64
2025-10,LOC006,P010,1648.56,343.82,50.38,293.69,2336.45
2025-10,LOC006,P011,1466.3,344.24,73.76,477.83,2362.13
2025-10,LOC006,P012,1563.99,348.64,74.71,483.94,2471.27
2025-10,LOC006,P013,1858.39,431.73,92.51,599.29,2981.92
2025-10,LOC006,P014,1211.2,345.77,74.09,479.96,2111.02
2025-10,LOC006,P015,2800.65,420.41,90.09,583.57,3894.71
2025-10,LOC006,P016,2217.62,601.58,108.86,668.04,3596.1
2025-10,LOC006,P017,1624.31,459.37,83.12,510.12,2676.92
2025-10,LOC006,P018,1735.83,470.28,85.1,522.24,2813.45
2025-10,LOC006,P019,2245.41,501.75,90.79,557.18,3395.13
2025-10,LOC006,P020,979.53,285.88,51.73,317.46,1634.59
2025-10,LOC006,P021,530.06,143.36,24.27,176.89,874.59
2025-10,LOC006,P022,645.2,150.56,25.49,185.78,1007.03
2025-10,LOC006,P023,626.0,133.57,22.61,164.8,946.98
2025-10,LOC006,P024,487.24,124.31,21.05,153.38,785.98
2025-10,LOC006,P025,224.48,10.78,5.13,59.86,300.25
2025-10,LOC006,P026,63.72,4.42,2.1,24.52,94.75
2025-10,LOC006,P027,35.89,3.1,1.48,17.21,57.67
2025-10,LOC006,P028,103.4,6.96,3.31,38.62,152.29
2025-10,LOC007,P001,10198.05,1864.72,251.37,1256.86,13571.0
2025-10,LOC007,P002,12025.37,1939.84,261.5,1307.49,15534.2
2025-10,LOC007,P003,11220.91,1813.81,244.51,1222.55,14501.78
2025-10,LOC007,P004,7581.67,1486.07,200.33,1001.64,10269.72
2025-10,LOC007,P005,2500.2,1018.16,137.25,686.26,4341.88
2025-10,LOC007,P006,3322.46,868.41,130.98,720.4,5042.25
2025-10,LOC007,P007,2658.32,694.99,104.83,576.54,4034.67
2025-10,LOC007,P008,3459.12,731.96,110.4,607.21,4908.69
2025-10,LOC007,P009,3061.99,702.31,105.93,582.61,4452.83
2025-10,LOC007,P010,2308.71,476.92,71.93,395.64,3253.2
2025-10,LOC007,P011,1964.9,455.25,100.42,613.69,3134.27
2025-10,LOC007,P012,2120.85,464.96,102.56,626.78,3315.16
2025-10,LOC007,P013,2507.59,575.28,126.9,775.5,3985.28
2025-10,LOC007,P014,1619.62,456.04,100.6,614.76,2791.01
2025-10,LOC007,P015,3830.93,565.44,124.73,762.24,5283.34
2025-10,LOC007,P016,2994.25,801.29,149.26,864.14,4808.94
2025-10,LOC007,P017,2167.82,604.17,112.54,651.55,3536.08
2025-10,LOC007,P018,2325.46,621.79,115.82,670.55,3733.63
2025-10,LOC007,P019,2981.56,656.65,122.32,708.16,4468.69
2025-10,LOC007,P020,1311.36,377.18,70.26,406.76,2165.55
2025-10,LOC007,P021,711.62,189.54,33.04,227.12,1161.32
2025-10,LOC007,P022,874.51,201.65,35.15,241.63,1352.93
2025-10,LOC007,P023,831.65,174.65,30.44,209.28,1246.02
2025-10,LOC007,P024,658.81,165.63,28.87,198.47,1051.77
2025-10,LOC007,P025,304.13,14.39,7.05,77.61,403.18
2025-10,LOC007,P026,87.5,5.96,2.92,32.14,128.52
2025-10,LOC007,P027,47.74,4.06,1.99,21.91,75.71
2025-10,LOC007,P028,141.84,9.4,4.61,50.67,206.51
2025-10,LOC008,P001,7121.27,1263.4,172.0,911.59,9468.25
2025-10,LOC008,P002,8314.28,1303.17,177.41,940.28,10735.15
2025-10,LOC008,P003,7761.28,1214.8,165.38,876.52,10017.98
2025-10,LOC008,P004,5227.99,992.27,135.09,715.96,7071.3
2025-10,LOC008,P005,1721.97,677.4,92.22,488.77,2980.35
2025-10,LOC008,P006,2311.61,585.15,89.13,519.64,3505.53
2025-10,LOC008,P007,1853.17,472.27,71.94,419.4,2816.77
2025-10,LOC008,P008,2391.09,490.68,74.74,435.74,3392.25
2025-10,LOC008,P009,2098.48,464.51,70.76,412.51,3046.26
2025-10,LOC008,P010,1569.2,314.1,47.84,278.94,2210.08
2025-10,LOC008,P011,1394.05,315.19,70.21,454.83,2234.29
2025-10,LOC008,P012,1517.58,324.14,72.21,467.75,2381.68
2025-10,LOC008,P013,1762.31,394.33,87.85,569.05,2813.55
2025-10,LOC008,P014,1165.91,320.35,71.36,462.28,2019.9
2025-10,LOC008,P015,2654.23,382.1,85.12,551.4,3672.85
2025-10,LOC008,P016,2119.87,552.53,103.94,637.87,3414.21
2025-10,LOC008,P017,1552.46,422.72,79.52,488.01,2542.71
2025-10,LOC008,P018,1643.65,426.82,80.29,492.74,2643.51
2025-10,LOC008,P019,2150.42,460.57,86.64,531.7,3229.33
2025-10,LOC008,P020,921.56,257.6,48.46,297.38,1525.0
2025-10,LOC008,P021,502.51,130.57,22.98,167.49,823.55
2025-10,LOC008,P022,622.72,140.17,24.67,179.8,967.37
2025-10,LOC008,P023,578.54,118.52,20.86,152.03,869.95
2025-10,LOC008,P024,474.89,116.47,20.5,149.4,761.27
2025-10,LOC008,P025,210.85,9.74,4.82,56.22,281.63
2025-10,LOC008,P026,61.23,4.07,2.02,23.51,90.83
2025-10,LOC008,P027,34.22,2.84,1.41,16.4,54.87
2025-10,LOC008,P028,98.5,6.36,3.15,36.73,144.74
2025-11,LOC001,P001,12026.23,2215.61,282.08,1410.4,15934.32
2025-11,LOC001,P002,14271.42,2324.86,295.99,1479.94,18372.21
2025-11,LOC001,P003,13081.41,2127.42,270.85,1354.26,16833.94
2025-11,LOC001,P004,9033.9,1784.67,227.22,1136.08,12181.86
2025-11,LOC001,P005,2859.77,1207.33,153.71,768.56,4989.37
2025-11,LOC001,P006,3833.94,1029.38,146.64,806.5,5816.46
2025-11,LOC001,P007,3115.98,836.77,119.2,655.59,4727.54
2025-11,LOC001,P008,4069.45,879.08,125.23,688.74,5762.5
2025-11,LOC001,P009,3613.23,848.67,120.89,664.92,5247.72
2025-11,LOC001,P010,2675.13,568.6,81.0,445.49,3770.21
2025-11,LOC001,P011,2275.68,543.3,113.19,691.7,3623.87
2025-11,LOC001,P012,2459.85,557.13,116.07,709.3,3842.35
2025-11,LOC001,P013,2905.99,683.33,142.36,869.98,4601.67
2025-11,LOC001,P014,1893.51,548.33,114.23,698.1,3254.17
2025-11,LOC001,P015,4396.7,665.43,138.63,847.19,6047.94
2025-11,LOC001,P016,3437.33,952.46,167.56,970.1,5527.45
2025-11,LOC001,P017,2505.84,727.2,127.93,740.66,4101.63
2025-11,LOC001,P018,2663.01,736.14,129.51,749.77,4278.43
2025-11,LOC001,P019,3483.36,796.3,140.09,811.05,5230.8
2025-11,LOC001,P020,1499.43,446.32,78.52,454.58,2478.85
2025-11,LOC001,P021,902.43,249.2,41.02,282.02,1474.67
2025-11,LOC001,P022,1138.49,270.79,44.58,306.45,1760.31
2025-11,LOC001,P023,1071.49,231.36,38.08,261.83,1602.77
2025-11,LOC001,P024,835.04,217.41,35.79,246.04,1334.28
2025-11,LOC001,P025,347.74,17.24,7.98,87.78,460.74
2025-11,LOC001,P026,98.99,7.06,3.27,35.95,145.26
2025-11,LOC001,P027,54.87,4.9,2.27,24.96,87.01
2025-11,LOC001,P028,159.13,11.05,5.12,56.29,231.59
2025-11,LOC002,P001,11271.34,2001.85,264.67,1323.34,14861.19
2025-11,LOC002,P002,13089.95,2050.68,271.12,1355.62,16767.37
2025-11,LOC002,P003,11986.49,1874.28,247.8,1239.01,15347.58
2025-11,LOC002,P004,8385.37,1595.66,210.97,1054.83,11246.82
2025-11,LOC002,P005,2649.63,1076.43,142.32,711.58,4579.95
2025-11,LOC002,P006,3569.94,921.06,136.25,749.38,5376.63
2025-11,LOC002,P007,2896.11,747.12,110.52,607.86,4361.6
2025-11,LOC002,P008,3696.01,768.71,113.71,625.43,5203.86
2025-11,LOC002,P009,3225.8,728.85,107.82,593.0,4655.46
2025-11,LOC002,P010,2447.54,498.84,73.79,405.86,3426.03
2025-11,LOC002,P011,2068.71,475.4,102.85,628.53,3275.49
2025-11,LOC002,P012,2246.23,489.5,105.9,647.17,3488.8
2025-11,LOC002,P013,2647.84,598.14,129.4,790.81,4166.19
2025-11,LOC002,P014,1735.72,482.76,104.44,638.26,2961.18
2025-11,LOC002,P015,4040.8,588.56,127.33,778.15,5534.85
2025-11,LOC002,P016,3203.85,852.25,155.7,901.42,5113.21
2025-11,LOC002,P017,2254.62,629.14,114.94,665.44,3664.14
2025-11,LOC002,P018,2427.88,644.61,117.76,681.8,3872.05
2025-11,LOC002,P019,3155.19,696.12,127.17,736.28,4714.76
2025-11,LOC002,P020,1388.39,397.39,72.6,420.31,2278.69
2025-11,LOC002,P021,846.33,224.36,38.35,263.67,1372.72
2025-11,LOC002,P022,1039.79,238.81,40.82,280.66,1600.08
2025-11,LOC002,P023,981.04,203.66,34.81,239.34,1458.85
2025-11,LOC002,P024,779.09,195.45,33.41,229.7,1237.65
2025-11,LOC002,P025,316.33,15.11,7.27,79.92,418.62
2025-11,LOC002,P026,90.32,6.21,2.98,32.82,132.33
2025-11,LOC002,P027,50.14,4.31,2.07,22.8,79.33
2025-11,LOC002,P028,146.44,9.78,4.7,51.74,212.67
2025-11,LOC003,P001,9917.74,1701.52,233.96,1169.8,13023.02
2025-11,LOC003,P002,11908.48,1788.05,245.86,1229.28,15171.66
2025-11,LOC003,P003,10891.57,1637.55,225.16,1125.81,13880.09
2025-11,LOC003,P004,7577.55,1381.73,189.99,949.94,10099.2
2025-11,LOC003,P005,2380.1,924.53,127.12,635.62,4067.36
2025-11,LOC003,P006,3235.01,804.02,123.7,680.33,4843.06
2025-11,LOC003,P007,2614.4,651.39,100.21,551.18,3917.18
2025-11,LOC003,P008,3443.38,688.13,105.87,582.27,4819.65
2025-11,LOC003,P009,2968.92,646.98,99.53,547.44,4262.87
2025-11,LOC003,P010,2234.87,439.62,67.63,371.99,3114.12
2025-11,LOC003,P011,1896.06,418.86,94.24,575.93,2985.1
2025-11,LOC003,P012,2051.79,430.1,96.77,591.39,3170.06
2025-11,LOC003,P013,2439.06,531.25,119.53,730.46,3820.3
2025-11,LOC003,P014,1560.3,418.49,94.16,575.42,2648.37
2025-11,LOC003,P015,3652.05,512.21,115.25,704.29,4983.81
2025-11,LOC003,P016,2883.28,737.66,140.16,811.43,4572.52
2025-11,LOC003,P017,2063.82,553.56,105.18,608.92,3331.47
2025-11,LOC003,P018,2210.57,564.99,107.35,621.49,3504.39
2025-11,LOC003,P019,2880.83,610.66,116.03,671.73,4279.24
2025-11,LOC003,P020,1262.72,346.84,65.9,381.52,2056.98
2025-11,LOC003,P021,762.2,194.72,34.62,237.99,1229.52
2025-11,LOC003,P022,941.09,207.49,36.89,253.6,1439.07
2025-11,LOC003,P023,904.51,180.73,32.13,220.89,1338.25
2025-11,LOC003,P024,709.15,170.79,30.36,208.74,1119.05
2025-11,LOC003,P025,288.78,13.25,6.62,72.88,381.53
2025-11,LOC003,P026,83.21,5.5,2.75,30.23,121.68
2025-11,LOC003,P027,45.44,3.75,1.88,20.64,71.71
2025-11,LOC003,P028,135.14,8.69,4.34,47.78,195.95
2025-11,LOC004,P001,10867.86,1916.2,255.8,1279.02,14318.88
2025-11,LOC004,P002,12527.35,1943.83,259.49,1297.46,16028.13
2025-11,LOC004,P003,11832.81,1837.76,245.33,1226.66,15142.57
2025-11,LOC004,P004,8271.59,1553.76,207.42,1037.1,11069.87
2025-11,LOC004,P005,2571.96,1033.83,138.01,690.06,4433.87
2025-11,LOC004,P006,3459.61,883.14,131.91,725.51,5200.18
2025-11,LOC004,P007,2810.22,719.05,107.4,590.71,4227.38
2025-11,LOC004,P008,3674.04,755.48,112.84,620.64,5163.0
2025-11,LOC004,P009,3141.58,701.41,104.77,576.21,4523.96
2025-11,LOC004,P010,2413.96,488.6,72.98,401.39,3376.92
2025-11,LOC004,P011,2033.35,463.37,101.22,618.58,3216.53
2025-11,LOC004,P012,2200.18,475.25,103.82,634.44,3413.69
2025-11,LOC004,P013,2616.81,585.34,127.86,781.4,4111.4
2025-11,LOC004,P014,1685.26,465.12,101.6,620.91,2872.88
2025-11,LOC004,P015,3969.62,573.28,125.23,765.3,5433.44
2025-11,LOC004,P016,3163.08,833.09,153.68,889.7,5039.55
2025-11,LOC004,P017,2299.14,635.66,117.26,678.86,3730.92
2025-11,LOC004,P018,2397.6,630.75,116.35,673.62,3818.33
2025-11,LOC004,P019,3117.54,681.04,125.63,727.33,4651.54
2025-11,LOC004,P020,1375.48,390.08,71.96,416.59,2254.11
2025-11,LOC004,P021,838.09,220.0,37.97,261.05,1357.11
2025-11,LOC004,P022,1019.13,231.21,39.91,274.36,1564.62
2025-11,LOC004,P023,946.25,194.9,33.64,231.27,1406.06
2025-11,LOC004,P024,749.71,186.16,32.13,220.9,1188.9
2025-11,LOC004,P025,313.53,14.8,7.19,79.03,414.55
2025-11,LOC004,P026,90.02,6.13,2.98,32.76,131.89
2025-11,LOC004,P027,48.52,4.13,2.0,22.04,76.7
2025-11,LOC004,P028,143.85,9.52,4.62,50.82,208.81
2025-11,LOC005,P001,9839.65,1687.71,232.06,1160.3,12919.71
2025-11,LOC005,P002,11608.42,1750.13,240.64,1203.21,14802.41
2025-11,LOC005,P003,10872.36,1637.55,225.16,1125.81,13860.88
2025-11,LOC005,P004,7452.4,1362.39,187.33,936.64,9938.75
2025-11,LOC005,P005,2357.25,920.85,126.62,633.08,4037.8
2025-11,LOC005,P006,3164.09,783.87,120.6,663.28,4731.83
2025-11,LOC005,P007,2542.25,634.65,97.64,537.01,3811.55
2025-11,LOC005,P008,3300.59,660.93,101.68,559.25,4622.45
2025-11,LOC005,P009,2876.27,624.31,96.05,528.26,4124.89
2025-11,LOC005,P010,2193.83,432.07,66.47,365.6,3057.97
2025-11,LOC005,P011,1858.61,410.7,92.41,564.71,2926.44
2025-11,LOC005,P012,2008.3,421.67,94.88,579.79,3104.64
2025-11,LOC005,P013,2382.63,517.55,116.45,711.63,3728.27
2025-11,LOC005,P014,1522.66,408.48,91.91,561.66,2584.7
2025-11,LOC005,P015,3572.66,500.54,112.62,688.24,4874.06
2025-11,LOC005,P016,2862.9,733.31,139.33,806.64,4542.17
2025-11,LOC005,P017,2041.56,547.89,104.1,602.68,3296.24
2025-11,LOC005,P018,2205.22,564.53,107.26,620.98,3497.99
2025-11,LOC005,P019,2800.13,594.39,112.93,653.83,4161.29
2025-11,LOC005,P020,1241.2,341.28,64.84,375.41,2022.73
2025-11,LOC005,P021,739.1,188.71,33.55,230.65,1192.01
2025-11,LOC005,P022,920.43,203.37,36.16,248.57,1408.53
2025-11,LOC005,P023,881.31,176.01,31.29,215.12,1303.74
2025-11,LOC005,P024,695.16,167.71,29.81,204.97,1097.66
2025-11,LOC005,P025,280.61,12.89,6.45,70.89,370.84
2025-11,LOC005,P026,80.76,5.34,2.67,29.35,118.11
2025-11,LOC005,P027,45.44,3.76,1.88,20.66,71.73
2025-11,LOC005,P028,129.97,8.37,4.18,46.01,188.53
2025-11,LOC006,P001,7601.0,1332.57,174.5,924.87,10032.94
2025-11,LOC006,P002,8907.92,1376.0,180.19,955.01,11419.11
2025-11,LOC006,P003,8202.29,1272.24,166.6,882.99,10524.13
2025-11,LOC006,P004,5722.99,1073.99,140.64,745.4,7683.02
2025-11,LOC006,P005,1799.92,725.27,94.98,503.38,3123.54
2025-11,LOC006,P006,2403.6,615.65,90.21,525.9,3635.35
2025-11,LOC006,P007,1947.91,499.21,73.14,426.44,2946.71
2025-11,LOC006,P008,2542.72,526.6,77.16,449.83,3596.32
2025-11,LOC006,P009,2240.37,501.55,73.49,428.43,3243.85
2025-11,LOC006,P010,1675.22,338.32,49.57,289.0,2352.11
2025-11,LOC006,P011,1468.59,336.41,72.09,466.97,2344.05
2025-11,LOC006,P012,1593.85,346.55,74.26,481.05,2495.71
2025-11,LOC006,P013,1887.49,424.02,90.86,588.58,2990.95
2025-11,LOC006,P014,1223.89,339.69,72.79,471.52,2107.89
2025-11,LOC006,P015,2803.37,406.51,87.11,564.28,3861.27
2025-11,LOC006,P016,2229.17,591.02,106.95,656.31,3583.44
2025-11,LOC006,P017,1590.0,441.72,79.93,490.52,2602.17
2025-11,LOC006,P018,1718.93,454.83,82.3,505.08,2761.14
2025-11,LOC006,P019,2256.78,495.11,89.59,549.8,3391.29
2025-11,LOC006,P020,987.28,281.11,50.87,312.17,1631.42
2025-11,LOC006,P021,587.32,155.52,26.33,191.9,961.07
2025-11,LOC006,P022,734.51,167.44,28.35,206.6,1136.89
2025-11,LOC006,P023,695.77,143.65,24.32,177.24,1040.98
2025-11,LOC006,P024,541.31,134.7,22.81,166.2,865.0
2025-11,LOC006,P025,222.72,10.59,5.04,58.82,297.17
2025-11,LOC006,P026,63.72,4.37,2.08,24.24,94.41
2025-11,LOC006,P027,35.54,3.05,1.45,16.92,56.96
2025-11,LOC006,P028,103.72,6.9,3.29,38.34,152.25
2025-11,LOC007,P001,10620.57,1848.28,249.16,1245.78,13963.78
2025-11,LOC007,P002,12508.59,1919.01,258.69,1293.45,15979.75
2025-11,LOC007,P003,11583.1,1783.28,240.39,1201.96,14808.73
2025-11,LOC007,P004,7907.51,1477.31,199.15,995.73,10579.69
2025-11,LOC007,P005,2503.44,993.74,133.96,669.8,4300.94
2025-11,LOC007,P006,3365.04,852.99,128.66,707.61,5054.3
2025-11,LOC007,P007,2727.77,690.49,104.15,572.81,4095.22
2025-11,LOC007,P008,3575.19,728.49,109.88,604.33,5017.88
2025-11,LOC007,P009,3116.31,692.67,104.48,574.61,4488.07
2025-11,LOC007,P010,2361.72,472.3,71.24,391.8,3297.06
2025-11,LOC007,P011,2003.18,451.98,99.7,609.29,3164.15
2025-11,LOC007,P012,2177.15,466.2,102.84,628.45,3374.64
2025-11,LOC007,P013,2540.63,564.1,124.43,760.43,3989.59
2025-11,LOC007,P014,1657.22,453.5,100.04,611.33,2822.08
2025-11,LOC007,P015,3887.49,556.6,122.78,750.32,5317.2
2025-11,LOC007,P016,3005.58,786.98,146.59,848.7,4787.85
2025-11,LOC007,P017,2183.07,598.39,111.47,645.32,3538.25
2025-11,LOC007,P018,2303.19,601.88,112.12,649.09,3666.28
2025-11,LOC007,P019,3004.56,650.13,121.1,701.13,4476.93
2025-11,LOC007,P020,1316.95,369.05,68.74,397.99,2152.74
2025-11,LOC007,P021,801.79,209.11,36.45,250.57,1297.92
2025-11,LOC007,P022,1003.06,225.82,39.36,270.59,1538.83
2025-11,LOC007,P023,932.34,190.6,33.22,228.38,1384.54
2025-11,LOC007,P024,737.13,180.85,31.52,216.71,1166.21
2025-11,LOC007,P025,300.62,14.1,6.91,76.01,397.63
2025-11,LOC007,P026,86.37,5.83,2.86,31.42,126.47
2025-11,LOC007,P027,47.81,4.03,1.98,21.73,75.54
2025-11,LOC007,P028,143.53,9.42,4.62,50.78,208.35
2025-11,LOC008,P001,7158.47,1205.87,164.17,870.08,9398.58
2025-11,LOC008,P002,8645.37,1288.6,175.43,929.77,11039.16
2025-11,LOC008,P003,7990.99,1187.87,161.72,857.09,10197.67
2025-11,LOC008,P004,5506.81,994.42,135.38,717.51,7354.11
2025-11,LOC008,P005,1763.37,681.08,92.72,491.42,3028.59
2025-11,LOC008,P006,2328.74,569.03,86.68,505.33,3489.77
2025-11,LOC008,P007,1855.16,458.17,69.79,406.88,2789.99
2025-11,LOC008,P008,2399.93,475.95,72.5,422.66,3371.04
2025-11,LOC008,P009,2109.83,455.07,69.32,404.12,3038.33
2025-11,LOC008,P010,1611.79,312.59,47.62,277.6,2249.6
2025-11,LOC008,P011,1411.38,309.84,69.02,447.12,2237.36
2025-11,LOC008,P012,1500.47,313.21,69.78,451.99,2335.45
2025-11,LOC008,P013,1819.77,393.55,87.67,567.92,2868.92
2025-11,LOC008,P014,1170.23,311.74,69.45,449.86,2001.27
2025-11,LOC008,P015,2693.87,376.24,83.82,542.94,3696.87
2025-11,LOC008,P016,2173.58,551.57,103.76,636.76,3465.66
2025-11,LOC008,P017,1555.02,415.32,78.13,479.46,2527.93
2025-11,LOC008,P018,1660.15,420.78,79.16,485.78,2645.87
2025-11,LOC008,P019,2135.74,448.95,84.46,518.29,3187.44
2025-11,LOC008,P020,940.8,257.36,48.41,297.11,1543.68
2025-11,LOC008,P021,572.47,144.89,25.5,185.85,928.71
2025-11,LOC008,P022,700.08,152.82,26.9,196.03,1075.83
2025-11,LOC008,P023,660.99,131.57,23.16,168.77,984.48
2025-11,LOC008,P024,524.52,125.8,22.14,161.36,833.82
2025-11,LOC008,P025,215.19,9.83,4.87,56.74,286.63
2025-11,LOC008,P026,61.51,4.05,2.0,23.36,90.92
2025-11,LOC008,P027,33.89,2.79,1.38,16.09,54.15
2025-11,LOC008,P028,98.88,6.33,3.14,36.56,144.91
2025-12,LOC001,P001,13108.85,2307.61,293.79,1468.97,17179.22
2025-12,LOC001,P002,15778.97,2435.11,310.03,1550.13,20074.25
2025-12,LOC001,P003,14617.55,2266.45,288.55,1442.76,18615.31
2025-12,LOC001,P004,9871.76,1849.65,235.49,1177.44,13134.34
